"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion_minturdep","tipo","establecimientos","unidades","habitaciones","plazas"
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Bragado","Bragado","Hotel sin categorizar","Hoteleros",2,0,35,77
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Bragado","Bragado","Residencial","Parahoteleros",1,0,17,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Bragado","Bragado","Sin clasificar","Otros colectivos",1,0,2,4
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Bragado","Mechita","Posada","Parahoteleros",1,0,12,28
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Bragado","Mechita","Sin clasificar","Otros colectivos",4,0,8,16
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Albergue / b&b / hostel","Parahoteleros",1,0,6,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Cabañas / bungalows","Parahoteleros",1,4,0,16
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Establecimiento rural","Parahoteleros",10,15,62,162
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Hotel boutique","Hoteleros",1,0,16,64
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Hotel sin categorizar","Hoteleros",2,0,27,59
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Brandsen","Coronel Brandsen","Posada","Parahoteleros",1,0,2,4
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Albergue / b&b / hostel","Parahoteleros",1,0,11,56
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Apart hotel","Hoteleros",3,0,45,108
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Cabañas / bungalows","Parahoteleros",1,2,0,8
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Conjunto de unidades turisticas","Otros colectivos",1,5,0,20
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Establecimiento rural","Parahoteleros",3,0,21,48
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Hosteria","Parahoteleros",1,0,6,18
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Hotel 4 estrellas","Hoteleros",2,0,86,177
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Hotel 5 estrellas","Hoteleros",1,0,159,330
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Hotel boutique","Hoteleros",1,0,12,24
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Hotel sin categorizar","Hoteleros",11,0,216,417
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Campana","Campana","Residencial","Parahoteleros",3,0,32,78
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Cabañas / bungalows","Parahoteleros",2,16,0,55
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Conjunto de unidades turisticas","Otros colectivos",1,5,0,15
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Establecimiento rural","Parahoteleros",5,0,50,125
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Hosteria","Parahoteleros",1,0,10,20
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Hotel 2 estrellas","Hoteleros",1,0,40,134
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Hotel sin categorizar","Hoteleros",3,0,37,86
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Cañuelas","Hotel sindical / mutual","Hoteleros",1,0,15,254
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Uribelarrea","Cabañas / bungalows","Parahoteleros",1,2,0,8
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Uribelarrea","Conjunto de unidades turisticas","Otros colectivos",4,26,0,85
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Uribelarrea","Establecimiento rural","Parahoteleros",1,0,19,43
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Uribelarrea","Posada","Parahoteleros",1,0,5,12
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Uribelarrea","Residencial","Parahoteleros",1,0,14,32
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Vicente Casares","Establecimiento rural","Parahoteleros",3,0,27,62
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Cañuelas","Vicente Casares","Residencial","Parahoteleros",1,0,26,60
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Capitan Sarmiento","Capitan Sarmiento","Establecimiento rural","Parahoteleros",1,0,7,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Capitan Sarmiento","Capitan Sarmiento","Hosteria","Parahoteleros",1,0,10,23
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Capitan Sarmiento","Capitan Sarmiento","Hotel sin categorizar","Hoteleros",2,0,44,94
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carlos Casares","Carlos Casares","Conjunto de unidades turisticas","Otros colectivos",1,2,0,8
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carlos Casares","Carlos Casares","Hotel sin categorizar","Hoteleros",5,0,85,184
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carlos Casares","Carlos Casares","Sin clasificar","Otros colectivos",2,0,12,24
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carlos Tejedor","Carlos Tejedor","Establecimiento rural","Parahoteleros",1,0,6,14
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carlos Tejedor","Carlos Tejedor","Hotel sin categorizar","Hoteleros",2,0,44,94
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carmen de Areco","Carmen de Areco","Establecimiento rural","Parahoteleros",2,0,21,49
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carmen de Areco","Carmen de Areco","Hotel 3 estrellas","Hoteleros",1,0,26,70
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carmen de Areco","Carmen de Areco","Hotel sin categorizar","Hoteleros",1,0,16,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Carmen de Areco","Pueblo Gouin","Establecimiento rural","Parahoteleros",1,0,11,22
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Castelli","Castelli","Establecimiento rural","Parahoteleros",5,0,46,107
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Castelli","Castelli","Hosteria","Parahoteleros",1,0,15,35
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Castelli","Castelli","Hotel sin categorizar","Hoteleros",3,0,52,113
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Castelli","Castelli","Residencial","Parahoteleros",1,0,10,23
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Castelli","Centro Guerrero","Establecimiento rural","Parahoteleros",1,0,12,24
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chacabuco","Chacabuco","Establecimiento rural","Parahoteleros",1,0,7,16
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chacabuco","Chacabuco","Hotel sin categorizar","Hoteleros",8,0,193,408
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Albergue / b&b / hostel","Parahoteleros",3,0,17,56
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Apart hotel","Hoteleros",7,0,39,137
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Cabañas / bungalows","Parahoteleros",63,313,0,1174
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Camping","Otros colectivos",2,120,0,0
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Conjunto de unidades turisticas","Otros colectivos",9,33,0,127
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Establecimiento rural","Parahoteleros",16,0,81,194
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hosteria","Parahoteleros",4,0,24,63
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hotel 1 estrella","Hoteleros",2,0,42,96
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hotel 2 estrellas","Hoteleros",3,0,65,135
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hotel 3 estrellas","Hoteleros",5,0,66,147
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hotel 4 estrellas","Hoteleros",1,0,91,182
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Hotel sin categorizar","Hoteleros",3,0,52,110
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Residencial","Parahoteleros",7,0,83,191
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chascomus","Chascomus","Sin clasificar","Otros colectivos",1,0,2,5
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Cabañas / bungalows","Parahoteleros",1,5,0,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Establecimiento rural","Parahoteleros",4,3,18,49
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Hotel 2 estrellas","Hoteleros",1,0,17,60
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Hotel 3 estrellas","Hoteleros",1,0,40,180
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Hotel sin categorizar","Hoteleros",7,0,119,291
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Chivilcoy","Chivilcoy","Sin clasificar","Otros colectivos",3,0,50,97
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Colon","Colon","Cabañas / bungalows","Parahoteleros",1,6,0,24
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Colon","Colon","Hotel sin categorizar","Hoteleros",2,0,42,90
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Colon","Colon","Residencial","Parahoteleros",2,0,22,54
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Coronel Rosales","Hotel sin categorizar","Hoteleros",2,0,44,80
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Albergue / b&b / hostel","Parahoteleros",1,0,6,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Hospedaje","Parahoteleros",1,0,25,59
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Hotel 2 estrellas","Hoteleros",1,0,20,53
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Hotel 3 estrellas","Hoteleros",1,0,60,106
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Hotel sin categorizar","Hoteleros",2,0,44,94
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel de Marina L. Rosales","Punta Alta","Residencial","Parahoteleros",1,0,7,20
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Balneario Marisol","Albergue municipal / complejo deportivo","Otros colectivos",1,0,6,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Balneario Marisol","Cabañas / bungalows","Parahoteleros",12,53,0,218
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Balneario Marisol","Conjunto de unidades turisticas","Otros colectivos",4,18,0,72
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Balneario Marisol","Hotel sin categorizar","Hoteleros",2,0,44,94
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Balneario Marisol","Sin clasificar","Otros colectivos",2,0,13,36
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Coronel Dorrego","Conjunto de unidades turisticas","Otros colectivos",1,3,0,6
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Coronel Dorrego","Establecimiento rural","Parahoteleros",5,0,36,82
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Coronel Dorrego","Hotel 1 estrella","Hoteleros",2,0,54,149
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Coronel Dorrego","Posada","Parahoteleros",1,0,10,22
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Dorrego","Oriente","Hotel sin categorizar","Hoteleros",1,0,10,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Leonardo Rosales","Balneario Pehuen Co","Apart hotel","Hoteleros",2,0,28,116
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Leonardo Rosales","Balneario Pehuen Co","Cabañas / bungalows","Parahoteleros",20,140,0,602
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Leonardo Rosales","Balneario Pehuen Co","Conjunto de unidades turisticas","Otros colectivos",1,4,0,22
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Leonardo Rosales","Balneario Pehuen Co","Hotel sin categorizar","Hoteleros",1,0,32,69
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Leonardo Rosales","Balneario Pehuen Co","Residencial","Parahoteleros",2,0,25,58
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Pringles","Coronel Pringles","Establecimiento rural","Parahoteleros",2,0,13,28
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Pringles","Coronel Pringles","Hotel 1 estrella","Hoteleros",3,0,104,190
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Pringles","Coronel Pringles","Hotel 2 estrellas","Hoteleros",1,0,12,36
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Albergue / b&b / hostel","Parahoteleros",1,0,8,20
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Apart hotel","Hoteleros",1,0,24,67
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Cabañas / bungalows","Parahoteleros",1,2,0,4
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Establecimiento rural","Parahoteleros",5,0,25,60
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Hotel 1 estrella","Hoteleros",1,0,16,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Hotel 2 estrellas","Hoteleros",2,0,80,166
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Hotel boutique","Hoteleros",1,0,8,16
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Hotel sin categorizar","Hoteleros",2,0,38,82
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Residencial","Parahoteleros",2,0,21,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Coronel Suarez","Sin clasificar","Otros colectivos",1,0,2,4
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Huanguelen","Hospedaje","Parahoteleros",2,0,98,226
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Huanguelen","Posada","Parahoteleros",1,0,12,28
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","San Jose","Albergue / b&b / hostel","Parahoteleros",1,0,10,40
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Santa Maria","Albergue / b&b / hostel","Parahoteleros",1,0,12,60
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Santa Maria","Cabañas / bungalows","Parahoteleros",1,2,0,4
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Apart hotel","Hoteleros",2,0,32,74
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Cabañas / bungalows","Parahoteleros",18,122,0,512
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Conjunto de unidades turisticas","Otros colectivos",2,5,0,22
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Establecimiento rural","Parahoteleros",1,0,7,16
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Hosteria","Parahoteleros",1,0,10,24
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Hotel sin categorizar","Hoteleros",1,0,22,47
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Coronel Suarez","Villa La Arcadia","Residencial","Parahoteleros",1,0,11,26
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Daireaux","Daireaux","Establecimiento rural","Parahoteleros",2,0,13,30
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Daireaux","Daireaux","Hotel sin categorizar","Hoteleros",7,0,100,215
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Daireaux","Daireaux","Residencial","Parahoteleros",1,0,6,14
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Cabañas / bungalows","Parahoteleros",1,5,0,20
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Establecimiento rural","Parahoteleros",2,0,12,28
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Hotel 2 estrellas","Hoteleros",3,0,89,239
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Hotel 5 estrellas","Hoteleros",1,0,76,152
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Hotel sin categorizar","Hoteleros",1,0,22,47
2020,"Buenos Aires","Llanuras y Costa Atlantica","06","Buenos Aires","Dolores","Dolores","Residencial","Parahoteleros",5,0,66,171
